VALUE,EVT_Name,LFRDB,EVT_Fuel,EVT_Fuel_N,EVT_LF,EVT_GP,EVT_PHYS,EVT_GP_N,SAF_SRM,EVT_ORDER,EVT_CLASS,EVT_SBCLS,r,g,b,Red,Green,Blue
7931,Eastern Cool Temperate Developed Ruderal Evergreen Forest,7931,2924,Dtc Developed Ruderal Evergreen Forest,Tree,14,Developed,Developed-Upland Evergreen Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Evergreen open tree canopy,102,119,205,0.40000000000,0.46666700000,0.80392200000
7936,Eastern Warm Temperate Developed Ruderal Evergreen Forest,7936,2924,Dtc Developed Ruderal Evergreen Forest,Tree,14,Developed,Developed-Upland Evergreen Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Evergreen open tree canopy,102,119,205,0.40000000000,0.46666700000,0.80392200000
7921,Western Cool Temperate Developed Ruderal Evergreen Forest,7921,2924,Dtc Developed Ruderal Evergreen Forest,Tree,14,Developed,Developed-Upland Evergreen Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Evergreen open tree canopy,102,119,205,0.40000000000,0.46666700000,0.80392200000
7926,Western Warm Temperate Developed Ruderal Evergreen Forest,7926,2924,Dtc Developed Ruderal Evergreen Forest,Tree,14,Developed,Developed-Upland Evergreen Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Evergreen open tree canopy,102,119,205,0.40000000000,0.46666700000,0.80392200000
7932,Eastern Cool Temperate Developed Ruderal Mixed Forest,7932,2925,Dtm Developed Ruderal Deciduous-Evergreen Forest,Tree,15,Developed,Developed-Upland Mixed Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,68,79,137,0.26666700000,0.30980400000,0.53725500000
7937,Eastern Warm Temperate Developed Ruderal Mixed Forest,7937,2925,Dtm Developed Ruderal Deciduous-Evergreen Forest,Tree,15,Developed,Developed-Upland Mixed Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,68,79,137,0.26666700000,0.30980400000,0.53725500000
7922,Western Cool Temperate Developed Ruderal Mixed Forest,7922,2925,Dtm Developed Ruderal Deciduous-Evergreen Forest,Tree,15,Developed,Developed-Upland Mixed Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,68,79,137,0.26666700000,0.30980400000,0.53725500000
7927,Western Warm Temperate Developed Ruderal Mixed Forest,7927,2925,Dtm Developed Ruderal Deciduous-Evergreen Forest,Tree,15,Developed,Developed-Upland Mixed Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,68,79,137,0.26666700000,0.30980400000,0.53725500000
7933,Eastern Cool Temperate Developed Ruderal Shrubland,7933,2926,Dsh Developed Ruderal Shrubland,Shrub,17,Developed,Developed-Upland Shrubland,LF 20: Developed,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,158,170,215,0.61960800000,0.66666700000,0.84313700000
7938,Eastern Warm Temperate Developed Ruderal Shrubland,7938,2926,Dsh Developed Ruderal Shrubland,Shrub,17,Developed,Developed-Upland Shrubland,LF 20: Developed,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,158,170,215,0.61960800000,0.66666700000,0.84313700000
7923,Western Cool Temperate Developed Ruderal Shrubland,7923,2926,Dsh Developed Ruderal Shrubland,Shrub,17,Developed,Developed-Upland Shrubland,LF 20: Developed,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,158,170,215,0.61960800000,0.66666700000,0.84313700000
7928,Western Warm Temperate Developed Ruderal Shrubland,7928,2926,Dsh Developed Ruderal Shrubland,Shrub,17,Developed,Developed-Upland Shrubland,LF 20: Developed,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,158,170,215,0.61960800000,0.66666700000,0.84313700000
7934,Eastern Cool Temperate Developed Ruderal Grassland,7934,2927,Dgr Developed Ruderal Grassland,Herb,16,Developed,Developed-Upland Herbaceous,LF 20: Developed,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Herbaceous - grassland,122,142,245,0.47843100000,0.55686300000,0.96078400000
7939,Eastern Warm Temperate Developed Ruderal Grassland,7939,2927,Dgr Developed Ruderal Grassland,Herb,16,Developed,Developed-Upland Herbaceous,LF 20: Developed,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Herbaceous - grassland,122,142,245,0.47843100000,0.55686300000,0.96078400000
7924,Western Cool Temperate Developed Ruderal Grassland,7924,2927,Dgr Developed Ruderal Grassland,Herb,16,Developed,Developed-Upland Herbaceous,LF 20: Developed,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Herbaceous - grassland,122,142,245,0.47843100000,0.55686300000,0.96078400000
7929,Western Warm Temperate Developed Ruderal Grassland,7929,2927,Dgr Developed Ruderal Grassland,Herb,16,Developed,Developed-Upland Herbaceous,LF 20: Developed,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Herbaceous - grassland,122,142,245,0.47843100000,0.55686300000,0.96078400000
7950,Eastern Cool Temperate Developed Ruderal Deciduous Forested Wetland,7950,2943,Dtd Developed Ruderal Deciduous Forested Wetland,Tree,26,Developed,Developed-Wetland Mixed Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Deciduous open tree canopy,68,79,137,0.26666700000,0.30980400000,0.53725500000
7955,Eastern Warm Temperate Developed Ruderal Deciduous Forested Wetland,7955,2943,Dtd Developed Ruderal Deciduous Forested Wetland,Tree,26,Developed,Developed-Wetland Mixed Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Deciduous open tree canopy,68,79,137,0.26666700000,0.30980400000,0.53725500000
7940,Western Cool Temperate Developed Ruderal Deciduous Forested Wetland,7940,2943,Dtd Developed Ruderal Deciduous Forested Wetland,Tree,26,Developed,Developed-Wetland Mixed Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Deciduous open tree canopy,68,79,137,0.26666700000,0.30980400000,0.53725500000
7945,Western Warm Temperate Developed Ruderal Deciduous Forested Wetland,7945,2943,Dtd Developed Ruderal Deciduous Forested Wetland,Tree,26,Developed,Developed-Wetland Mixed Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Deciduous open tree canopy,68,79,137,0.26666700000,0.30980400000,0.53725500000
7951,Eastern Cool Temperate Developed Ruderal Evergreen Forested Wetland,7951,2944,Dtc Developed Ruderal Evergreen Forested Wetland,Tree,26,Developed,Developed-Wetland Mixed Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Evergreen open tree canopy,68,79,137,0.26666700000,0.30980400000,0.53725500000
7956,Eastern Warm Temperate Developed Ruderal Evergreen Forested Wetland,7956,2944,Dtc Developed Ruderal Evergreen Forested Wetland,Tree,26,Developed,Developed-Wetland Mixed Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Evergreen open tree canopy,68,79,137,0.26666700000,0.30980400000,0.53725500000
7941,Western Cool Temperate Developed Ruderal Evergreen Forested Wetland,7941,2944,Dtc Developed Ruderal Evergreen Forested Wetland,Tree,26,Developed,Developed-Wetland Mixed Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Evergreen open tree canopy,68,79,137,0.26666700000,0.30980400000,0.53725500000
7946,Western Warm Temperate Developed Ruderal Evergreen Forested Wetland,7946,2944,Dtc Developed Ruderal Evergreen Forested Wetland,Tree,26,Developed,Developed-Wetland Mixed Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Evergreen open tree canopy,68,79,137,0.26666700000,0.30980400000,0.53725500000
7952,Eastern Cool Temperate Developed Ruderal Mixed Forested Wetland,7952,2945,Dtm Developed Ruderal Deciduous-Evergreen Forested Wetland,Tree,26,Developed,Developed-Wetland Mixed Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,68,79,137,0.26666700000,0.30980400000,0.53725500000
7957,Eastern Warm Temperate Developed Ruderal Mixed Forested Wetland,7957,2945,Dtm Developed Ruderal Deciduous-Evergreen Forested Wetland,Tree,26,Developed,Developed-Wetland Mixed Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,68,79,137,0.26666700000,0.30980400000,0.53725500000
7942,Western Cool Temperate Developed Ruderal Mixed Forested Wetland,7942,2945,Dtm Developed Ruderal Deciduous-Evergreen Forested Wetland,Tree,26,Developed,Developed-Wetland Mixed Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,68,79,137,0.26666700000,0.30980400000,0.53725500000
7947,Western Warm Temperate Developed Ruderal Mixed Forested Wetland,7947,2945,Dtm Developed Ruderal Deciduous-Evergreen Forested Wetland,Tree,26,Developed,Developed-Wetland Mixed Forest,LF 20: Developed,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,68,79,137,0.26666700000,0.30980400000,0.53725500000
7953,Eastern Cool Temperate Developed Ruderal Shrub Wetland,7953,2946,Dsh Developed Ruderal Shrub Wetland,Shrub,27,Developed,Developed-Wetland Shrubland,LF 20: Developed,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,158,170,215,0.61960800000,0.66666700000,0.84313700000
7958,Eastern Warm Temperate Developed Ruderal Shrub Wetland,7958,2946,Dsh Developed Ruderal Shrub Wetland,Shrub,27,Developed,Developed-Wetland Shrubland,LF 20: Developed,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,158,170,215,0.61960800000,0.66666700000,0.84313700000
7943,Western Cool Temperate Developed Ruderal Shrub Wetland,7943,2946,Dsh Developed Ruderal Shrub Wetland,Shrub,27,Developed,Developed-Wetland Shrubland,LF 20: Developed,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,158,170,215,0.61960800000,0.66666700000,0.84313700000
7948,Western Warm Temperate Developed Ruderal Shrub Wetland,7948,2946,Dsh Developed Ruderal Shrub Wetland,Shrub,27,Developed,Developed-Wetland Shrubland,LF 20: Developed,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,158,170,215,0.61960800000,0.66666700000,0.84313700000
7954,Eastern Cool Temperate Developed Ruderal Herbaceous Wetland,7954,2947,Dgr Developed Ruderal Herbaceous Wetland,Herb,28,Developed,Developed-Wetland Herbaceous,LF 20: Developed,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Herbaceous - grassland,122,142,245,0.47843100000,0.55686300000,0.96078400000
7959,Eastern Warm Temperate Developed Ruderal Herbaceous Wetland,7959,2947,Dgr Developed Ruderal Herbaceous Wetland,Herb,28,Developed,Developed-Wetland Herbaceous,LF 20: Developed,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Herbaceous - grassland,122,142,245,0.47843100000,0.55686300000,0.96078400000
7944,Western Cool Temperate Developed Ruderal Herbaceous Wetland,7944,2947,Dgr Developed Ruderal Herbaceous Wetland,Herb,28,Developed,Developed-Wetland Herbaceous,LF 20: Developed,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Herbaceous - grassland,122,142,245,0.47843100000,0.55686300000,0.96078400000
7949,Western Warm Temperate Developed Ruderal Herbaceous Wetland,7949,2947,Dgr Developed Ruderal Herbaceous Wetland,Herb,28,Developed,Developed-Wetland Herbaceous,LF 20: Developed,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Herbaceous - grassland,122,142,245,0.47843100000,0.55686300000,0.96078400000
7970,Eastern Cool Temperate Orchard,7970,2960,Dab Orchard,Tree,60,Agricultural,Agricultural-Orchard,LF 80: Agriculture,Tree-dominated,Open tree canopy,Deciduous open tree canopy,210,28,94,0.82352900000,0.10980400000,0.36862700000
7990,Eastern Warm Temperate Orchard,7990,2960,Dab Orchard,Tree,60,Agricultural,Agricultural-Orchard,LF 80: Agriculture,Tree-dominated,Open tree canopy,Deciduous open tree canopy,210,28,94,0.82352900000,0.10980400000,0.36862700000
7960,Western Cool Temperate Orchard,7960,2960,Dab Orchard,Tree,60,Agricultural,Agricultural-Orchard,LF 80: Agriculture,Tree-dominated,Open tree canopy,Deciduous open tree canopy,210,28,94,0.82352900000,0.10980400000,0.36862700000
7980,Western Warm Temperate Orchard,7980,2960,Dab Orchard,Tree,60,Agricultural,Agricultural-Orchard,LF 80: Agriculture,Tree-dominated,Open tree canopy,Deciduous open tree canopy,210,28,94,0.82352900000,0.10980400000,0.36862700000
7971,Eastern Cool Temperate Vineyard,7971,2961,Da Vineyard,Agriculture,61,Agricultural,Agricultural-Vineyard,LF 80: Agriculture,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,168,0,132,0.65882400000,0.00000000000,0.51764700000
7991,Eastern Warm Temperate Vineyard,7991,2961,Da Vineyard,Agriculture,61,Agricultural,Agricultural-Vineyard,LF 80: Agriculture,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,168,0,132,0.65882400000,0.00000000000,0.51764700000
7961,Western Cool Temperate Vineyard,7961,2961,Da Vineyard,Agriculture,61,Agricultural,Agricultural-Vineyard,LF 80: Agriculture,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,168,0,132,0.65882400000,0.00000000000,0.51764700000
7981,Western Warm Temperate Vineyard,7981,2961,Da Vineyard,Agriculture,61,Agricultural,Agricultural-Vineyard,LF 80: Agriculture,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,168,0,132,0.65882400000,0.00000000000,0.51764700000
7972,Eastern Cool Temperate Bush fruit and berries,7972,2962,Dab Bush Fruit and Berries,Shrub,62,Agricultural,Agricultural-Bush fruit and berries,LF 80: Agriculture,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,210,28,119,0.82352900000,0.10980400000,0.46666700000
7992,Eastern Warm Temperate Bush fruit and berries,7992,2962,Dab Bush Fruit and Berries,Shrub,62,Agricultural,Agricultural-Bush fruit and berries,LF 80: Agriculture,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,210,28,119,0.82352900000,0.10980400000,0.46666700000
7962,Western Cool Temperate Bush fruit and berries,7962,2962,Dab Bush Fruit and Berries,Shrub,62,Agricultural,Agricultural-Bush fruit and berries,LF 80: Agriculture,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,210,28,119,0.82352900000,0.10980400000,0.46666700000
7982,Western Warm Temperate Bush fruit and berries,7982,2962,Dab Bush Fruit and Berries,Shrub,62,Agricultural,Agricultural-Bush fruit and berries,LF 80: Agriculture,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,210,28,119,0.82352900000,0.10980400000,0.46666700000
7973,Eastern Cool Temperate Row Crop - Close Grown Crop,7973,2963,Da Row Crop - Close Grown Crop,Agriculture,63,Agricultural,Agricultural-Row Crop-Close Grown Crop,LF 80: Agriculture,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Annual Graminoid/Forb,255,245,140,1.00000000000,0.96078400000,0.54902000000
7993,Eastern Warm Temperate Row Crop - Close Grown Crop,7993,2963,Da Row Crop - Close Grown Crop,Agriculture,63,Agricultural,Agricultural-Row Crop-Close Grown Crop,LF 80: Agriculture,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Annual Graminoid/Forb,255,245,140,1.00000000000,0.96078400000,0.54902000000
7963,Western Cool Temperate Row Crop - Close Grown Crop,7963,2963,Da Row Crop - Close Grown Crop,Agriculture,63,Agricultural,Agricultural-Row Crop-Close Grown Crop,LF 80: Agriculture,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Annual Graminoid/Forb,255,245,140,1.00000000000,0.96078400000,0.54902000000
7983,Western Warm Temperate Row Crop - Close Grown Crop,7983,2963,Da Row Crop - Close Grown Crop,Agriculture,63,Agricultural,Agricultural-Row Crop-Close Grown Crop,LF 80: Agriculture,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Annual Graminoid/Forb,255,245,140,1.00000000000,0.96078400000,0.54902000000
7974,Eastern Cool Temperate Row Crop,7974,2964,Da Row Crop,Agriculture,64,Agricultural,Agricultural-Row Crop,LF 80: Agriculture,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Annual Graminoid/Forb,250,255,119,0.98039200000,1.00000000000,0.46666700000
7994,Eastern Warm Temperate Row Crop,7994,2964,Da Row Crop,Agriculture,64,Agricultural,Agricultural-Row Crop,LF 80: Agriculture,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Annual Graminoid/Forb,250,255,119,0.98039200000,1.00000000000,0.46666700000
7964,Western Cool Temperate Row Crop,7964,2964,Da Row Crop,Agriculture,64,Agricultural,Agricultural-Row Crop,LF 80: Agriculture,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Annual Graminoid/Forb,250,255,119,0.98039200000,1.00000000000,0.46666700000
7984,Western Warm Temperate Row Crop,7984,2964,Da Row Crop,Agriculture,64,Agricultural,Agricultural-Row Crop,LF 80: Agriculture,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Annual Graminoid/Forb,250,255,119,0.98039200000,1.00000000000,0.46666700000
7975,Eastern Cool Temperate Close Grown Crop,7975,2965,Da Close Grown Crop,Agriculture,65,Agricultural,Agricultural-Close Grown Crop,LF 80: Agriculture,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Annual Graminoid/Forb,255,237,119,1.00000000000,0.92941200000,0.46666700000
7995,Eastern Warm Temperate Close Grown Crop,7995,2965,Da Close Grown Crop,Agriculture,65,Agricultural,Agricultural-Close Grown Crop,LF 80: Agriculture,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Annual Graminoid/Forb,255,237,119,1.00000000000,0.92941200000,0.46666700000
7965,Western Cool Temperate Close Grown Crop,7965,2965,Da Close Grown Crop,Agriculture,65,Agricultural,Agricultural-Close Grown Crop,LF 80: Agriculture,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Annual Graminoid/Forb,255,237,119,1.00000000000,0.92941200000,0.46666700000
7985,Western Warm Temperate Close Grown Crop,7985,2965,Da Close Grown Crop,Agriculture,65,Agricultural,Agricultural-Close Grown Crop,LF 80: Agriculture,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Annual Graminoid/Forb,255,237,119,1.00000000000,0.92941200000,0.46666700000
7976,Eastern Cool Temperate Fallow/Idle Cropland,7976,2966,Dab Fallow/Idle Cropland,Herb,66,Agricultural,Agricultural-Fallow/Idle Cropland,LF 80: Agriculture,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Annual Graminoid/Forb,255,255,119,1.00000000000,1.00000000000,0.46666700000
7996,Eastern Warm Temperate Fallow/Idle Cropland,7996,2966,Dab Fallow/Idle Cropland,Herb,66,Agricultural,Agricultural-Fallow/Idle Cropland,LF 80: Agriculture,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Annual Graminoid/Forb,255,255,119,1.00000000000,1.00000000000,0.46666700000
7966,Western Cool Temperate Fallow/Idle Cropland,7966,2966,Dab Fallow/Idle Cropland,Herb,66,Agricultural,Agricultural-Fallow/Idle Cropland,LF 80: Agriculture,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Annual Graminoid/Forb,255,255,119,1.00000000000,1.00000000000,0.46666700000
7986,Western Warm Temperate Fallow/Idle Cropland,7986,2966,Dab Fallow/Idle Cropland,Herb,66,Agricultural,Agricultural-Fallow/Idle Cropland,LF 80: Agriculture,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Annual Graminoid/Forb,255,255,119,1.00000000000,1.00000000000,0.46666700000
