Site,Transect,Meter,Raw_data_entry,Species,Type,cover,Max_height_cm,Avg_height_cm,Comments,Entered.by,Daniel,Avg.Vol.c,Max.Vol.c,Cover_type,Number_records,mean_Avg.Ratio.L,median_Avg.Ratio.L,SD_Avg.Ratio.L,max_Avg.Ratio.L,min_Avg.Ratio.L,mean_Max.Ratio.L,median_Max.Ratio.L,SD_Max.Ratio.L,max_Max.Ratio.L,min_Max.Ratio.L,Live.Weight_mean.Avg.Ratio.L,Live.Weight_mean.Max.Ratio.L
MIXBUS,1,10,T1-0M-B (tiny tobacco),Unknown,Dominant forb,1,5,5,,JMP,"In cover, T was replaced by 1",500,500,Dominant forb,48,0.006737349,0.00330991,0.008166099,0.034222222,0.000446753,0.004333342,0.002488971,0.004294428,0.018666667,0.00040281,3.368674698,2.166670969
MIXBUS,1,10,Woody Litter,BLANK,Woody litter,4,2,1,,JMP,,400,800,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,243.0231957,254.5350875
MIXBUS,1,15,Abies sp. Seedling,Abies sp.,Tree,1,6,6,Seedlings,JMP,"In cover, T was replaced by 1",600,600,Tree,1,0.005636364,0.005636364,NA,0.005636364,0.005636364,0.002818182,0.002818182,NA,0.002818182,0.002818182,3.3818184,1.6909092
MIXBUS,1,15,calocedrus decurrens Sapling,Calocedrus decurrens,Tree,1,9,9,Seedling,JMP,"In cover, T was replaced by 1",900,900,Tree,4,0.187606838,0.007880342,0.362952684,0.732,0.002666667,0.065435898,0.007538462,0.1191206,0.244,0.002666667,168.846154,58.89230775
MIXBUS,1,15,Char,BLANK,Char,6,1,1,,JMP,,600,600,Char,9,0.204675838,0.115733333,0.260542431,0.879111111,0.028571429,0.1353893,0.0868,0.08794484,0.293037037,0.02,122.8055027,81.23358027
MIXBUS,1,15,Soft Loose Litter,BLANK,Soft loose litter,81,1,1,,JMP,,8100,8100,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,1114.169418,844.5175319
MIXBUS,1,15,Soft Rooted Litter,BLANK,Soft rooted litter,4,1,1,,JMP,,400,400,Soft rooted litter,25,0.021155549,0.01184,0.025762811,0.12,0.001666667,0.016842751,0.0075,0.025491502,0.12,0.000597015,8.462219424,6.737100592
MIXBUS,1,15,Stellaria sp.,Stellaria sp.,Dominant forb,2,38,38,,JMP,,7600,7600,Dominant forb,4,0.004900974,0.002904978,0.005807687,0.013333333,0.000460606,0.002719972,0.001953074,0.002879902,0.006666667,0.000307071,37.2473986,20.6717834
MIXBUS,1,15,Woody Litter,BLANK,Woody litter,7,2,1,,JMP,,700,1400,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,425.2905925,445.4364032
MIXBUS,1,20,Abies sp. Seedling,Abies sp.,Tree,1,6,6,Seedlings,JMP,"In cover, T was replaced by 1",600,600,Tree,1,0.005636364,0.005636364,NA,0.005636364,0.005636364,0.002818182,0.002818182,NA,0.002818182,0.002818182,3.3818184,1.6909092
MIXBUS,1,20,calocedrus decurrens Seedling,Calocedrus decurrens,Tree,2,19,13,Seedling,JMP,,2600,3800,Tree,4,0.187606838,0.007880342,0.362952684,0.732,0.002666667,0.065435898,0.007538462,0.1191206,0.244,0.002666667,487.7777782,248.6564105
MIXBUS,1,20,Char,BLANK,Char,3,5,4,,JMP,,1200,1500,Char,9,0.204675838,0.115733333,0.260542431,0.879111111,0.028571429,0.1353893,0.0868,0.08794484,0.293037037,0.02,245.6110053,203.0839507
MIXBUS,1,20,cirsium vulgare,Cirsium vulgare,Dominant forb,4,13,5,,JMP,,2000,5200,Dominant forb,3,0.005139506,0.006518519,0.003840411,0.0081,8.00E-04,0.005139506,0.006518519,0.003840411,0.0081,8.00E-04,10.27901267,26.72543293
MIXBUS,1,20,Pseudognaphalium sp.,Pseudognaphalium sp.,Dominant forb,1,7,3,,JMP,,300,700,Dominant forb,3,0.003078499,0.002866667,0.001625967,0.0048,0.001568831,0.002597551,0.002293333,0.001539715,0.004266667,0.001232653,0.9235498,1.8182857
MIXBUS,1,20,Soft Loose Litter,BLANK,Soft loose litter,90,1,1,,JMP,,9000,9000,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,1237.96602,938.3528132
MIXBUS,1,20,Stellaria sp.,Stellaria sp.,Dominant forb,2,51,35,,JMP,,7000,10200,Dominant forb,4,0.004900974,0.002904978,0.005807687,0.013333333,0.000460606,0.002719972,0.001953074,0.002879902,0.006666667,0.000307071,34.3068145,27.7437093
MIXBUS,1,20,Woody Litter,BLANK,Woody litter,6,3,1,,JMP,,600,1800,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,364.5347936,572.703947
MIXBUS,1,25,Abies sp. Seedling,Abies sp.,Tree,2,9,5,Seedlings,JMP,,1000,1800,Tree,1,0.005636364,0.005636364,NA,0.005636364,0.005636364,0.002818182,0.002818182,NA,0.002818182,0.002818182,5.636364,5.0727276
MIXBUS,1,25,calocedrus decurrens Seedling,Calocedrus decurrens,Tree,2,12,7,Seedling,JMP,,1400,2400,Tree,4,0.187606838,0.007880342,0.362952684,0.732,0.002666667,0.065435898,0.007538462,0.1191206,0.244,0.002666667,262.6495729,157.046154
MIXBUS,1,25,Pseudognaphalium sp.,Pseudognaphalium sp.,Dominant forb,1,6,4,,JMP,,400,600,Dominant forb,3,0.003078499,0.002866667,0.001625967,0.0048,0.001568831,0.002597551,0.002293333,0.001539715,0.004266667,0.001232653,1.231399733,1.5585306
MIXBUS,1,25,Soft Loose Litter,BLANK,Soft loose litter,83,1,1,,JMP,,8300,8300,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,1141.679774,865.3698167
MIXBUS,1,25,Soft Rooted Litter,BLANK,Soft rooted litter,5,1,2,,JMP,,1000,500,Soft rooted litter,25,0.021155549,0.01184,0.025762811,0.12,0.001666667,0.016842751,0.0075,0.025491502,0.12,0.000597015,21.15554856,8.42137574
MIXBUS,1,25,Stellaria sp.,Stellaria sp.,Dominant forb,2,41,36,,JMP,,7200,8200,Dominant forb,4,0.004900974,0.002904978,0.005807687,0.013333333,0.000460606,0.002719972,0.001953074,0.002879902,0.006666667,0.000307071,35.2870092,22.3037663
MIXBUS,1,25,Woody Litter,BLANK,Woody litter,8,10,5,,JMP,,4000,8000,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,2430.231957,2545.350875
MIXBUS,1,30,Abies sp. Seedling,Abies sp.,Tree,1,5,4,Seedlings,JMP,,400,500,Tree,1,0.005636364,0.005636364,NA,0.005636364,0.005636364,0.002818182,0.002818182,NA,0.002818182,0.002818182,2.2545456,1.409091
MIXBUS,1,30,calocedrus decurrens Seedling,Calocedrus decurrens,Tree,1,7,7,Seedling,JMP,"In cover, T was replaced by 1",700,700,Tree,4,0.187606838,0.007880342,0.362952684,0.732,0.002666667,0.065435898,0.007538462,0.1191206,0.244,0.002666667,131.3247864,45.80512825
MIXBUS,1,30,Soft Loose Litter,BLANK,Soft loose litter,62,1,1,,JMP,,6200,6200,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,852.821036,646.4208269
MIXBUS,1,30,Soft Rooted Litter,BLANK,Soft rooted litter,3,1,1,,JMP,,300,300,Soft rooted litter,25,0.021155549,0.01184,0.025762811,0.12,0.001666667,0.016842751,0.0075,0.025491502,0.12,0.000597015,6.346664568,5.052825444
MIXBUS,1,30,spikey oak,Unknown,Dominant forb,1,11,11,,JMP,"In cover, T was replaced by 1",1100,1100,Dominant forb,48,0.006737349,0.00330991,0.008166099,0.034222222,0.000446753,0.004333342,0.002488971,0.004294428,0.018666667,0.00040281,7.411084335,4.766676131
MIXBUS,1,30,Stellaria sp.,Stellaria sp.,Dominant forb,1,58,35,,JMP,,3500,5800,Dominant forb,4,0.004900974,0.002904978,0.005807687,0.013333333,0.000460606,0.002719972,0.001953074,0.002879902,0.006666667,0.000307071,17.15340725,15.7758347
MIXBUS,1,30,Woody Litter,BLANK,Woody litter,35,12,6,,JMP,,21000,42000,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,12758.71778,13363.0921
MIXBUS,1,35,Abies sp. Seedling,Abies sp.,Tree,1,3,3,Seedlings,JMP,"In cover, T was replaced by 1",300,300,Tree,1,0.005636364,0.005636364,NA,0.005636364,0.005636364,0.002818182,0.002818182,NA,0.002818182,0.002818182,1.6909092,0.8454546
MIXBUS,1,35,Soft Loose Litter,BLANK,Soft loose litter,30,1,1,,JMP,,3000,3000,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,412.65534,312.7842711
MIXBUS,1,35,Stellaria sp.,Stellaria sp.,Dominant forb,7,73,50,,JMP,,35000,51100,Dominant forb,4,0.004900974,0.002904978,0.005807687,0.013333333,0.000460606,0.002719972,0.001953074,0.002879902,0.006666667,0.000307071,171.5340725,138.9905437
MIXBUS,1,35,Woody Litter,BLANK,Woody litter,70,NA,NA,,JMP,"In Max_height_cm and Avg_height_cm, ""blank"" was replaced by NA",NA,NA,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,NA,NA
MIXBUS,1,40,Abies sp. Seedling,Abies sp.,Tree,1,8,6,Seedlings,JMP,"In cover, T was replaced by 1",600,800,Tree,1,0.005636364,0.005636364,NA,0.005636364,0.005636364,0.002818182,0.002818182,NA,0.002818182,0.002818182,3.3818184,2.2545456
MIXBUS,1,40,calocedrus decurrens Seedling,Calocedrus decurrens,Tree,1,8,8,Seedling,JMP,"In cover, T was replaced by 1",800,800,Tree,4,0.187606838,0.007880342,0.362952684,0.732,0.002666667,0.065435898,0.007538462,0.1191206,0.244,0.002666667,150.0854702,52.348718
MIXBUS,1,40,cirsium vulgare,Cirsium vulgare,Dominant forb,2,2,2,,JMP,,400,400,Dominant forb,3,0.005139506,0.006518519,0.003840411,0.0081,8.00E-04,0.005139506,0.006518519,0.003840411,0.0081,8.00E-04,2.055802533,2.055802533
MIXBUS,1,40,POINTY BASIL,Unknown,Dominant forb,1,13,13,,JMP,,1300,1300,Dominant forb,48,0.006737349,0.00330991,0.008166099,0.034222222,0.000446753,0.004333342,0.002488971,0.004294428,0.018666667,0.00040281,8.758554215,5.633344519
MIXBUS,1,40,Pseudognaphalium sp.,Pseudognaphalium sp.,Dominant forb,7,11,8,,JMP,,5600,7700,Dominant forb,3,0.003078499,0.002866667,0.001625967,0.0048,0.001568831,0.002597551,0.002293333,0.001539715,0.004266667,0.001232653,17.23959627,20.0011427
MIXBUS,1,40,quercus kelloggii,Quercus kelloggii,Tree,2,19,11,,JMP,,2200,3800,Tree,1,0.0032,0.0032,NA,0.0032,0.0032,0.00256,0.00256,NA,0.00256,0.00256,7.04,9.728
MIXBUS,1,40,Ribes sp.,Ribes sp.,Shrub,1,9,7,,JMP,,700,900,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,7.027506208,6.889186575
MIXBUS,1,40,SOFT CHUBBIES,Unknown,Dominant forb,1,12,8,,JMP,,800,1200,Dominant forb,48,0.006737349,0.00330991,0.008166099,0.034222222,0.000446753,0.004333342,0.002488971,0.004294428,0.018666667,0.00040281,5.389879517,5.200010325
MIXBUS,1,40,Soft Loose Litter,BLANK,Soft loose litter,63,1,1,,JMP,,6300,6300,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,866.576214,656.8469693
MIXBUS,1,40,Soft Rooted Litter,BLANK,Soft rooted litter,7,1,1,,JMP,,700,700,Soft rooted litter,25,0.021155549,0.01184,0.025762811,0.12,0.001666667,0.016842751,0.0075,0.025491502,0.12,0.000597015,14.80888399,11.78992604
MIXBUS,1,40,Stellaria sp.,Stellaria sp.,Dominant forb,2,26,20,,JMP,,4000,5200,Dominant forb,4,0.004900974,0.002904978,0.005807687,0.013333333,0.000460606,0.002719972,0.001953074,0.002879902,0.006666667,0.000307071,19.603894,14.1438518
MIXBUS,1,40,Woody Litter,BLANK,Woody litter,30,65,60,,JMP,,180000,195000,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,109360.4381,62042.92759
MIXBUS,1,45,Abies sp. Seedling,Abies sp.,Tree,1,5,4,Seedlings,JMP,"In cover, T was replaced by 1",400,500,Tree,1,0.005636364,0.005636364,NA,0.005636364,0.005636364,0.002818182,0.002818182,NA,0.002818182,0.002818182,2.2545456,1.409091
MIXBUS,1,45,calocedrus decurrens Seedling,Calocedrus decurrens,Tree,1,5,5,Seedling,JMP,,500,500,Tree,4,0.187606838,0.007880342,0.362952684,0.732,0.002666667,0.065435898,0.007538462,0.1191206,0.244,0.002666667,93.80341888,32.71794875
MIXBUS,1,45,Fabaceae sp.,Fabaceae,Dominant forb,1,19,15,,JMP,,1500,1900,Dominant forb,48,0.006737349,0.00330991,0.008166099,0.034222222,0.000446753,0.004333342,0.002488971,0.004294428,0.018666667,0.00040281,10.10602409,8.233349681
MIXBUS,1,45,POINTY BASIL,Unknown,Dominant forb,1,15,12,,JMP,,1200,1500,Dominant forb,48,0.006737349,0.00330991,0.008166099,0.034222222,0.000446753,0.004333342,0.002488971,0.004294428,0.018666667,0.00040281,8.084819275,6.500012906
MIXBUS,1,45,Pseudognaphalium sp.,Pseudognaphalium sp.,Dominant forb,7,48,40,,JMP,,28000,33600,Dominant forb,3,0.003078499,0.002866667,0.001625967,0.0048,0.001568831,0.002597551,0.002293333,0.001539715,0.004266667,0.001232653,86.19798133,87.2777136
MIXBUS,1,45,Pseudognaphalium sp.,Pseudognaphalium sp.,Dominant forb,1,5,5,,JMP,"In cover, T was replaced by 1",500,500,Dominant forb,3,0.003078499,0.002866667,0.001625967,0.0048,0.001568831,0.002597551,0.002293333,0.001539715,0.004266667,0.001232653,1.539249667,1.2987755
MIXBUS,1,45,Soft Loose Litter,BLANK,Soft loose litter,20,1,1,,JMP,,2000,2000,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,275.10356,208.5228474
MIXBUS,1,45,Soft Rooted Litter,BLANK,Soft rooted litter,75,1,1,,JMP,,7500,7500,Soft rooted litter,25,0.021155549,0.01184,0.025762811,0.12,0.001666667,0.016842751,0.0075,0.025491502,0.12,0.000597015,158.6666142,126.3206361
MIXBUS,1,45,Stellaria sp.,Stellaria sp.,Dominant forb,5,38,25,,JMP,,12500,19000,Dominant forb,4,0.004900974,0.002904978,0.005807687,0.013333333,0.000460606,0.002719972,0.001953074,0.002879902,0.006666667,0.000307071,61.26216875,51.6794585
MIXBUS,1,45,Woody Litter,BLANK,Woody litter,2,4,2,,JMP,,400,800,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,243.0231957,254.5350875
MIXBUS,2,0,Soft Loose Litter,BLANK,Soft loose litter,82,3,1,,JMP,,8200,24600,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,1127.924596,2564.831023
MIXBUS,2,0,Woody Litter,BLANK,Woody litter,10,2,1,,JMP,,1000,2000,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,607.5579893,636.3377189
MIXBUS,2,5,Abies sp. Seedling,Abies sp.,Tree,1,5,5,Seedlings,JMP,"In cover, T was replaced by 1",500,500,Tree,1,0.005636364,0.005636364,NA,0.005636364,0.005636364,0.002818182,0.002818182,NA,0.002818182,0.002818182,2.818182,1.409091
MIXBUS,2,5,calocedrus decurrens Seedling,Calocedrus decurrens,Tree,1,8,8,Seedling,JMP,"In cover, T was replaced by 1",800,800,Tree,4,0.187606838,0.007880342,0.362952684,0.732,0.002666667,0.065435898,0.007538462,0.1191206,0.244,0.002666667,150.0854702,52.348718
MIXBUS,2,5,Char,BLANK,Char,15,16,14,,JMP,,21000,24000,Char,9,0.204675838,0.115733333,0.260542431,0.879111111,0.028571429,0.1353893,0.0868,0.08794484,0.293037037,0.02,4298.192593,3249.343211
MIXBUS,2,5,Soft Loose Litter,BLANK,Soft loose litter,76,1,1,,JMP,,7600,7600,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,1045.393528,792.3868201
MIXBUS,2,5,Woody Litter,BLANK,Woody litter,6,1,1,,JMP,,600,600,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,364.5347936,190.9013157
MIXBUS,2,10,Abies sp. Seedling,Abies sp.,Tree,2,6,4,Seedlings,JMP,,800,1200,Tree,1,0.005636364,0.005636364,NA,0.005636364,0.005636364,0.002818182,0.002818182,NA,0.002818182,0.002818182,4.5090912,3.3818184
MIXBUS,2,10,Char,BLANK,Char,1,1,1,,JMP,"In cover, T was replaced by 1",100,100,Char,9,0.204675838,0.115733333,0.260542431,0.879111111,0.028571429,0.1353893,0.0868,0.08794484,0.293037037,0.02,20.46758378,13.53893004
MIXBUS,2,10,Soft Loose Litter,BLANK,Soft loose litter,95,1,1,,JMP,,9500,9500,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,1306.74191,990.4835251
MIXBUS,2,10,Soft Rooted Litter,BLANK,Soft rooted litter,2,4,4,lichen,JMP,,800,800,Soft rooted litter,25,0.021155549,0.01184,0.025762811,0.12,0.001666667,0.016842751,0.0075,0.025491502,0.12,0.000597015,16.92443885,13.47420118
MIXBUS,2,10,Woody Litter,BLANK,Woody litter,5,1,1,,JMP,,500,500,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,303.7789947,159.0844297
MIXBUS,2,15,Abies sp. Seedling,Abies sp.,Tree,3,6,4,Seedlings,JMP,,1200,1800,Tree,1,0.005636364,0.005636364,NA,0.005636364,0.005636364,0.002818182,0.002818182,NA,0.002818182,0.002818182,6.7636368,5.0727276
MIXBUS,2,15,calocedrus decurrens Seedling,Calocedrus decurrens,Tree,1,6,6,Seedling,JMP,"In cover, T was replaced by 1",600,600,Tree,4,0.187606838,0.007880342,0.362952684,0.732,0.002666667,0.065435898,0.007538462,0.1191206,0.244,0.002666667,112.5641027,39.2615385
MIXBUS,2,15,Char,BLANK,Char,5,1,1,,JMP,,500,500,Char,9,0.204675838,0.115733333,0.260542431,0.879111111,0.028571429,0.1353893,0.0868,0.08794484,0.293037037,0.02,102.3379189,67.69465022
MIXBUS,2,15,Soft Loose Litter,BLANK,Soft loose litter,90,1,1,,JMP,,9000,9000,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,1237.96602,938.3528132
MIXBUS,2,15,Woody Litter,BLANK,Woody litter,3,1,1,,JMP,,300,300,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,182.2673968,95.45065783
MIXBUS,2,20,Abies sp. Seedling,Abies sp.,Tree,2,5,5,Seedlings,JMP,,1000,1000,Tree,1,0.005636364,0.005636364,NA,0.005636364,0.005636364,0.002818182,0.002818182,NA,0.002818182,0.002818182,5.636364,2.818182
MIXBUS,2,20,Char,BLANK,Char,1,1,1,,JMP,,100,100,Char,9,0.204675838,0.115733333,0.260542431,0.879111111,0.028571429,0.1353893,0.0868,0.08794484,0.293037037,0.02,20.46758378,13.53893004
MIXBUS,2,20,Soft Loose Litter,BLANK,Soft loose litter,96,1,1,,JMP,,9600,9600,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,1320.497088,1000.909667
MIXBUS,2,20,Woody Litter,BLANK,Woody litter,1,1,1,,JMP,,100,100,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,60.75579893,31.81688594
MIXBUS,2,25,Abies sp. Seedling,Abies sp.,Tree,2,6,5,Seedlings,JMP,,1000,1200,Tree,1,0.005636364,0.005636364,NA,0.005636364,0.005636364,0.002818182,0.002818182,NA,0.002818182,0.002818182,5.636364,3.3818184
MIXBUS,2,25,calocedrus decurrens Seedling,Calocedrus decurrens,Tree,1,6,6,Seedling,JMP,"In cover, T was replaced by 1",600,600,Tree,4,0.187606838,0.007880342,0.362952684,0.732,0.002666667,0.065435898,0.007538462,0.1191206,0.244,0.002666667,112.5641027,39.2615385
MIXBUS,2,25,Grasses,BLANK,Grass,1,27,27,,JMP,"In cover, T was replaced by 1",2700,2700,Grass,12,0.002098862,0.001637363,0.001509254,0.005714286,0.00075,0.001581358,0.000984985,0.001502082,0.005714286,0.000457143,5.66692695,4.269667275
MIXBUS,2,25,Soft Loose Litter,BLANK,Soft loose litter,55,2,1,,JMP,,5500,11000,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,756.53479,1146.875661
MIXBUS,2,25,Woody Litter,BLANK,Woody litter,45,6,5,,JMP,,22500,27000,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,13670.05476,8590.559205
MIXBUS,2,30,Abies sp. Seedling,Abies sp.,Tree,2,8,5,Seedlings,JMP,,1000,1600,Tree,1,0.005636364,0.005636364,NA,0.005636364,0.005636364,0.002818182,0.002818182,NA,0.002818182,0.002818182,5.636364,4.5090912
MIXBUS,2,30,calocedrus decurrens Seedling,Calocedrus decurrens,Tree,1,6,5,Seedling,JMP,"In cover, T was replaced by 1",500,600,Tree,4,0.187606838,0.007880342,0.362952684,0.732,0.002666667,0.065435898,0.007538462,0.1191206,0.244,0.002666667,93.80341888,39.2615385
MIXBUS,2,30,Pinus Seedling,Pinus sp.,Tree,1,20,20,Seedling,JMP,"In cover, T was replaced by 1",2000,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIXBUS,2,30,Soft Loose Litter,BLANK,Soft loose litter,90,1,1,,JMP,,9000,9000,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,1237.96602,938.3528132
MIXBUS,2,30,T2-30M-A (gorilla leaf),Unknown,Dominant forb,1,4,1,,JMP,"In cover, T was replaced by 1",100,400,Dominant forb,48,0.006737349,0.00330991,0.008166099,0.034222222,0.000446753,0.004333342,0.002488971,0.004294428,0.018666667,0.00040281,0.67373494,1.733336775
MIXBUS,2,30,Woody Litter,BLANK,Woody litter,10,1,1,,JMP,,1000,1000,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,607.5579893,318.1688594
MIXBUS,2,35,Abies sp. Seedling,Abies sp.,Tree,1,5,5,Seedlings,JMP,"In cover, T was replaced by 1",500,500,Tree,1,0.005636364,0.005636364,NA,0.005636364,0.005636364,0.002818182,0.002818182,NA,0.002818182,0.002818182,2.818182,1.409091
MIXBUS,2,35,calocedrus decurrens Seedling,Calocedrus decurrens,Tree,1,5,5,Seedling,JMP,"In cover, T was replaced by 1",500,500,Tree,4,0.187606838,0.007880342,0.362952684,0.732,0.002666667,0.065435898,0.007538462,0.1191206,0.244,0.002666667,93.80341888,32.71794875
MIXBUS,2,35,Soft Loose Litter,BLANK,Soft loose litter,86,2,2,,JMP,,17200,17200,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,2365.890616,1793.296488
MIXBUS,2,35,Soft Rooted Litter,BLANK,Soft rooted litter,1,3,2,lichen,JMP,"In cover, T was replaced by 1",200,300,Soft rooted litter,25,0.021155549,0.01184,0.025762811,0.12,0.001666667,0.016842751,0.0075,0.025491502,0.12,0.000597015,4.231109712,5.052825444
MIXBUS,2,35,Woody Litter,BLANK,Woody litter,14,10,4,,JMP,,5600,14000,Woody litter,66,0.607557989,0.42,0.599188331,2.94,0.07,0.318168859,0.216,0.319545507,1.47,0.041288889,3402.32474,4454.364032
MIXBUS,2,40,Abies sp. Seedling,Abies sp.,Tree,3,5,5,Seedlings,JMP,,1500,1500,Tree,1,0.005636364,0.005636364,NA,0.005636364,0.005636364,0.002818182,0.002818182,NA,0.002818182,0.002818182,8.454546,4.227273
MIXBUS,2,40,calocedrus decurrens Seedling,Calocedrus decurrens,Tree,1,8,6,Seedling,JMP,,600,800,Tree,4,0.187606838,0.007880342,0.362952684,0.732,0.002666667,0.065435898,0.007538462,0.1191206,0.244,0.002666667,112.5641027,52.348718
MIXBUS,2,40,Soft Loose Litter,BLANK,Soft loose litter,83,2,2,,JMP,,16600,16600,Soft loose litter,77,0.13755178,0.083902439,0.226653258,1.862,0.007666667,0.104261424,0.057851852,0.21803323,1.862,0.007666667,2283.359548,1730.739633
