Site,Date,Transect,Meter,Species,Shrub_or_Tree,Height_cm,Width_cm,Length_cm,Tree.DBH_cm,Comments,Entered.by,Review.comment,Volume,Cover_type,Number_records,mean_Avg.Ratio.L,median_Avg.Ratio.L,SD_Avg.Ratio.L,max_Avg.Ratio.L,min_Avg.Ratio.L,mean_Max.Ratio.L,median_Max.Ratio.L,SD_Max.Ratio.L,max_Max.Ratio.L,min_Max.Ratio.L,Live.Weight_mean.Avg.Ratio.L,Live.Weight_mean.Max.Ratio.L,oldBAT,youngBAT,std.biomass,biomass
HICOWS,42969,1,20-25,Ceanothus prostratus,Shrub,3,90,82,NA,NA,AMM,NA,22140,Shrub,6,0.035956245,0.037291667,0.017694159,0.053037037,0.004986667,0.022676112,0.024782609,0.010438647,0.031822222,0.003835897,796.0712717,502.0491123,NA,NA,NA,796.0712717
HICOWS,42969,1,20-25,Ceanothus prostratus,Shrub,3,68,34,NA,NA,AMM,NA,6936,Shrub,6,0.035956245,0.037291667,0.017694159,0.053037037,0.004986667,0.022676112,0.024782609,0.010438647,0.031822222,0.003835897,249.3925176,157.2815105,NA,NA,NA,249.3925176
HICOWS,42969,1,20-25,Ceanothus prostratus,Shrub,9,152,69,NA,NA,AMM,NA,94392,Shrub,6,0.035956245,0.037291667,0.017694159,0.053037037,0.004986667,0.022676112,0.024782609,0.010438647,0.031822222,0.003835897,3393.98191,2140.443532,NA,NA,NA,3393.98191
HICOWS,42969,1,20-25,Ceanothus prostratus,Shrub,6,59,44,NA,NA,AMM,NA,15576,Shrub,6,0.035956245,0.037291667,0.017694159,0.053037037,0.004986667,0.022676112,0.024782609,0.010438647,0.031822222,0.003835897,560.0544773,353.2031153,NA,NA,NA,560.0544773
HICOWS,42969,1,20-25,Ceanothus prostratus,Shrub,5,175,127,NA,NA,AMM,NA,111125,Shrub,6,0.035956245,0.037291667,0.017694159,0.053037037,0.004986667,0.022676112,0.024782609,0.010438647,0.031822222,0.003835897,3995.637763,2519.882909,NA,NA,NA,3995.637763
HICOWS,42969,1,20-25,Ceanothus prostratus,Shrub,10,98,33,NA,NA,AMM,NA,32340,Shrub,6,0.035956245,0.037291667,0.017694159,0.053037037,0.004986667,0.022676112,0.024782609,0.010438647,0.031822222,0.003835897,1162.824974,733.3454513,NA,NA,NA,1162.824974
HICOWS,42969,1,25-30,Ceanothus cordulatus,Shrub,55,68,52,NA,NA,AMM,NA,194480,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,1405.034985,1006.426526,NA,NA,NA,1405.034985
HICOWS,42969,1,25-30,Ceanothus cordulatus,Shrub,78,84,66,NA,NA,AMM,NA,432432,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,3124.136613,2237.818982,NA,NA,NA,3124.136613
HICOWS,42969,1,25-30,Ceanothus cordulatus,Shrub,55,34,35,NA,NA,AMM,NA,65450,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,472.8483122,338.7012349,NA,NA,NA,472.8483122
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,57,78,80,NA,NA,AMM,NA,355680,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,1631.953384,1112.339405,NA,NA,NA,1631.953384
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,100,112,89,NA,NA,AMM,NA,996800,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,4573.580558,3117.352448,NA,NA,NA,4573.580558
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,90,64,35,NA,NA,AMM,NA,201600,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,924.9938208,630.475776,NA,NA,NA,924.9938208
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,77,80,52,NA,NA,AMM,NA,320320,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,1469.712404,1001.755955,NA,NA,NA,1469.712404
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,81,50,71,NA,NA,AMM,NA,287550,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,1319.355026,899.272368,NA,NA,NA,1319.355026
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,72,69,72,NA,NA,AMM,NA,357696,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,1641.203322,1118.644163,NA,NA,NA,1641.203322
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,80,102,82,NA,NA,AMM,NA,669120,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,3070.098539,2092.579123,NA,NA,NA,3070.098539
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,83,125,88,NA,NA,AMM,NA,913000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,4189.084119,2855.27968,NA,NA,NA,4189.084119
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,128,102,112,NA,NA,AMM,NA,1462272,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,6709.288514,4573.050962,NA,NA,NA,6709.288514
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,115,112,42,NA,NA,AMM,NA,540960,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,2482.066752,1691.776666,NA,NA,NA,2482.066752
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,108,71,48,NA,NA,AMM,NA,368064,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,1688.774433,1151.068631,NA,NA,NA,1688.774433
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,78,160,49,NA,NA,AMM,NA,611520,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,2805.81459,1912.443187,NA,NA,NA,2805.81459
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,86,81,30,NA,NA,AMM,NA,208980,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,958.8552017,653.5556928,NA,NA,NA,958.8552017
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,89,77,68,NA,NA,AMM,NA,466004,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,2138.148911,1457.362269,NA,NA,NA,2138.148911
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,90,89,72,NA,NA,AMM,NA,576720,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,2646.143037,1803.611059,NA,NA,NA,2646.143037
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,84,41,73,NA,NA,AMM,NA,251412,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,1153.544377,786.2558323,NA,NA,NA,1153.544377
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,83,62,44,NA,NA,AMM,NA,226424,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,1038.892862,708.1093606,NA,NA,NA,1038.892862
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,65,69,56,NA,NA,AMM,NA,251160,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,1152.388135,785.4677376,NA,NA,NA,1152.388135
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,81,63,31,NA,NA,AMM,NA,158193,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,725.8310888,494.7264605,NA,NA,NA,725.8310888
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,62,68,70,NA,NA,AMM,NA,295120,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,1354.088177,922.9464832,NA,NA,NA,1354.088177
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,55,74,55,NA,NA,AMM,NA,223850,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,1027.082673,700.059536,NA,NA,NA,1027.082673
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,96,70,67,NA,NA,AMM,NA,450240,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,2065.819533,1408.062566,NA,NA,NA,2065.819533
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,68,85,32,NA,NA,AMM,NA,184960,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,848.6451245,578.4365056,NA,NA,NA,848.6451245
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,59,42,91,NA,NA,AMM,NA,225498,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,1034.64413,705.2134253,NA,NA,NA,1034.64413
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,57,36,40,NA,NA,AMM,NA,82080,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,376.604627,256.6937088,NA,NA,NA,376.604627
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,69,47,42,NA,NA,AMM,NA,136206,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,624.9489502,425.9651962,NA,NA,NA,624.9489502
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,65,71,170,NA,NA,AMM,NA,784550,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,3599.721737,2453.570288,NA,NA,NA,3599.721737
HICOWS,42969,1,25-30,Ceanothus integerrimus,Shrub,90,148,128,NA,NA,AMM,NA,1704960,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,7822.804884,5332.023706,NA,NA,NA,7822.804884
HICOWS,42969,1,25-30,Ceanothus prostratus,Shrub,3,54,32,NA,NA,AMM,NA,5184,Shrub,6,0.035956245,0.037291667,0.017694159,0.053037037,0.004986667,0.022676112,0.024782609,0.010438647,0.031822222,0.003835897,186.3971758,117.5529629,NA,NA,NA,186.3971758
HICOWS,42969,1,25-30,Ceanothus prostratus,Shrub,50,33,5,NA,NA,AMM,NA,8250,Shrub,6,0.035956245,0.037291667,0.017694159,0.053037037,0.004986667,0.022676112,0.024782609,0.010438647,0.031822222,0.003835897,296.639024,187.0779213,NA,NA,NA,296.639024
HICOWS,42969,1,30-35,Ceanothus cordulatus,Shrub,60,54,29,NA,NA,AMM,NA,93960,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,678.8208925,486.2393893,NA,NA,NA,678.8208925
HICOWS,42969,1,30-35,Ceanothus integerrimus,Shrub,93,72,68,NA,NA,AMM,NA,455328,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,2089.164615,1423.974574,NA,NA,NA,2089.164615
HICOWS,42969,1,30-35,Ceanothus integerrimus,Shrub,115,138,122,NA,NA,AMM,NA,1936140,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,8883.519525,6055.00679,NA,NA,NA,8883.519525
HICOWS,42969,1,30-35,Ceanothus integerrimus,Shrub,155,185,190,NA,NA,AMM,NA,5448250,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,24998.00389,17038.63912,NA,NA,NA,24998.00389
HICOWS,42969,1,30-35,Ceanothus integerrimus,Shrub,102,61,53,NA,NA,AMM,NA,329766,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,1513.053136,1031.296998,NA,NA,NA,1513.053136
HICOWS,42969,1,30-35,Ceanothus integerrimus,Shrub,131,129,102,NA,NA,AMM,NA,1723698,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,7908.779757,5390.624177,NA,NA,NA,7908.779757
HICOWS,42969,1,30-35,Ceanothus integerrimus,Shrub,138,83,72,NA,NA,AMM,NA,824688,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,3783.885437,2579.096264,NA,NA,NA,3783.885437
HICOWS,42969,1,30-35,Ceanothus integerrimus,Shrub,125,71,68,NA,NA,AMM,NA,603500,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,2769.016721,1887.36176,NA,NA,NA,2769.016721
HICOWS,42969,1,30-35,Ceanothus integerrimus,Shrub,108,106,94,NA,NA,AMM,NA,1076112,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,4937.484873,3365.389624,NA,NA,NA,4937.484873
HICOWS,42969,1,30-35,Ceanothus integerrimus,Shrub,61,52,47,NA,NA,AMM,NA,149084,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,684.0366011,466.2393382,NA,NA,NA,684.0366011
HICOWS,42969,1,30-35,Ceanothus integerrimus,Shrub,53,70,54,NA,NA,AMM,NA,200340,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,919.2126094,626.5353024,NA,NA,NA,919.2126094
HICOWS,42969,1,30-35,Ceanothus integerrimus,Shrub,89,122,93,NA,NA,AMM,NA,1009794,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,4633.200448,3157.989364,NA,NA,NA,4633.200448
HICOWS,42969,1,30-35,Ceanothus integerrimus,Shrub,120,170,93,NA,NA,AMM,NA,1897200,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,8704.852564,5933.227392,NA,NA,NA,8704.852564
HICOWS,42969,1,30-35,Ceanothus integerrimus,Shrub,125,125,112,NA,NA,AMM,NA,1750000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,8029.46025,5472.88,NA,NA,NA,8029.46025
HICOWS,42969,1,30-35,Ceanothus integerrimus,Shrub,111,155,82,NA,NA,AMM,NA,1410810,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,6473.167323,4412.110762,NA,NA,NA,6473.167323
HICOWS,42969,1,30-35,Ceanothus integerrimus,Shrub,121,115,94,NA,NA,AMM,NA,1308010,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,6001.493887,4090.618154,NA,NA,NA,6001.493887
HICOWS,42969,1,30-35,Ceanothus integerrimus,Shrub,130,220,160,NA,NA,AMM,NA,4576000,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,20995.89149,14310.79936,NA,NA,NA,20995.89149
HICOWS,42969,1,30-35,Ceanothus prostratus,Shrub,3,58,51,NA,NA,AMM,NA,8874,Shrub,6,0.035956245,0.037291667,0.017694159,0.053037037,0.004986667,0.022676112,0.024782609,0.010438647,0.031822222,0.003835897,319.0757211,201.2278149,NA,NA,NA,319.0757211
HICOWS,42969,1,30-35,Chamaebatia foliolosa,Shrub,20,100,53,NA,NA,AMM,NA,106000,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,566.116055,465.3568275,NA,NA,NA,566.116055
HICOWS,42969,1,30-35,Chamaebatia foliolosa,Shrub,16,63,71,NA,NA,AMM,NA,71568,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,382.22447,314.1948814,NA,NA,NA,382.22447
HICOWS,42969,1,30-35,Chamaebatia foliolosa,Shrub,19,150,175,NA,NA,AMM,NA,498750,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,2663.682853,2189.591677,NA,NA,NA,2663.682853
HICOWS,42969,1,30-35,Chamaebatia foliolosa,Shrub,17,103,94,NA,NA,AMM,NA,164594,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,879.0500562,722.5937893,NA,NA,NA,879.0500562
HICOWS,42969,1,30-35,Chamaebatia foliolosa,Shrub,20,55,45,NA,NA,AMM,NA,49500,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,264.3655163,217.3128581,NA,NA,NA,264.3655163
HICOWS,42969,1,35-40,Ceanothus cordulatus,Shrub,82,79,76,NA,NA,AMM,NA,492328,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,3556.859646,2547.778481,NA,NA,NA,3556.859646
HICOWS,42969,1,35-40,Ceanothus integerrimus,Shrub,86,85,76,NA,NA,AMM,NA,555560,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,2549.055392,1737.436122,NA,NA,NA,2549.055392
HICOWS,42969,1,35-40,Ceanothus integerrimus,Shrub,61,86,73,NA,NA,AMM,NA,382958,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,1757.112022,1197.647531,NA,NA,NA,1757.112022
HICOWS,42969,1,35-40,Ceanothus integerrimus,Shrub,21,89,45,NA,NA,AMM,NA,84105,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,385.8958596,263.0266128,NA,NA,NA,385.8958596
HICOWS,42969,1,35-40,Ceanothus prostratus,Shrub,3,38,69,NA,NA,AMM,NA,7866,Shrub,6,0.035956245,0.037291667,0.017694159,0.053037037,0.004986667,0.022676112,0.024782609,0.010438647,0.031822222,0.003835897,282.8318258,178.3702944,NA,NA,NA,282.8318258
HICOWS,42969,1,35-40,Ceanothus prostratus,Shrub,5,85,30,NA,NA,AMM,NA,12750,Shrub,6,0.035956245,0.037291667,0.017694159,0.053037037,0.004986667,0.022676112,0.024782609,0.010438647,0.031822222,0.003835897,458.442128,289.1204238,NA,NA,NA,458.442128
HICOWS,42969,1,35-40,Ceanothus prostratus,Shrub,7,155,116,NA,NA,AMM,NA,125860,Shrub,6,0.035956245,0.037291667,0.017694159,0.053037037,0.004986667,0.022676112,0.024782609,0.010438647,0.031822222,0.003835897,4525.453038,2854.015414,NA,NA,NA,4525.453038
HICOWS,42969,1,35-40,Ceanothus prostratus,Shrub,2,95,88,NA,NA,AMM,NA,16720,Shrub,6,0.035956245,0.037291667,0.017694159,0.053037037,0.004986667,0.022676112,0.024782609,0.010438647,0.031822222,0.003835897,601.188422,379.1445871,NA,NA,NA,601.188422
HICOWS,42969,1,35-40,Ceanothus prostratus,Shrub,20,90,68,NA,NA,AMM,NA,122400,Shrub,6,0.035956245,0.037291667,0.017694159,0.053037037,0.004986667,0.022676112,0.024782609,0.010438647,0.031822222,0.003835897,4401.044429,2775.556068,NA,NA,NA,4401.044429
HICOWS,42969,1,35-40,Chamaebatia foliolosa,Shrub,11,131,116,NA,NA,AMM,NA,167156,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,892.7329744,733.841376,NA,NA,NA,892.7329744
HICOWS,42969,1,35-40,Chamaebatia foliolosa,Shrub,20,200,121,NA,NA,AMM,NA,484000,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,2584.90727,2124.836835,NA,NA,NA,2584.90727
HICOWS,42969,1,35-40,Chamaebatia foliolosa,Shrub,22,68,55,NA,NA,AMM,NA,82280,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,439.4342359,361.222262,NA,NA,NA,439.4342359
HICOWS,42969,1,35-40,Chamaebatia foliolosa,Shrub,19,91,52,NA,NA,AMM,NA,89908,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,480.173229,394.7103929,NA,NA,NA,480.173229
HICOWS,42969,1,35-40,Chamaebatia foliolosa,Shrub,16,85,39,NA,NA,AMM,NA,53040,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,283.2716562,232.8540201,NA,NA,NA,283.2716562
HICOWS,42969,1,35-40,Chamaebatia foliolosa,Shrub,18,78,50,NA,NA,AMM,NA,70200,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,374.9183685,308.1891443,NA,NA,NA,374.9183685
HICOWS,42969,1,35-40,Chamaebatia foliolosa,Shrub,20,99,43,NA,NA,AMM,NA,85140,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,454.708688,373.778116,NA,NA,NA,454.708688
HICOWS,42969,1,35-40,Chamaebatia foliolosa,Shrub,21,56,35,NA,NA,AMM,NA,41160,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,219.8239323,180.6989342,NA,NA,NA,219.8239323
HICOWS,42969,1,35-40,Chamaebatia foliolosa,Shrub,21,58,145,NA,NA,AMM,NA,176610,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,943.2241177,775.3459368,NA,NA,NA,943.2241177
HICOWS,42969,1,35-40,Chamaebatia foliolosa,Shrub,4,110,70,NA,NA,AMM,NA,30800,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,164.494099,135.2168895,NA,NA,NA,164.494099
HICOWS,42969,1,35-40,Chamaebatia foliolosa,Shrub,78,103,85,NA,NA,AMM,NA,682890,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,3647.122574,2997.995509,NA,NA,NA,3647.122574
HICOWS,42969,1,35-40,Chamaebatia foliolosa,Shrub,17,120,20,NA,NA,AMM,NA,40800,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,217.901274,179.118477,NA,NA,NA,217.901274
HICOWS,42969,1,35-40,Chamaebatia foliolosa,Shrub,21,89,45,NA,NA,AMM,NA,84105,Shrub,4,0.005340718,0.005514286,0.000428618,0.005623188,0.004711111,0.004390159,0.004326984,0.000189289,0.004666667,0.00424,449.1810453,369.2343017,NA,NA,NA,449.1810453
HICOWS,42969,1,40-45,Ceanothus integerrimus,Shrub,82,90,61,NA,NA,AMM,NA,450180,Shrub,19,0.004588263,0.002177778,0.005285338,0.021638095,0.000247619,0.00312736,0.001562791,0.003973959,0.01682963,0.000247619,2065.544237,1407.874925,NA,NA,NA,2065.544237
HICOWS,42969,1,40-45,Ceanothus prostratus,Shrub,5,165,56,NA,NA,AMM,NA,46200,Shrub,6,0.035956245,0.037291667,0.017694159,0.053037037,0.004986667,0.022676112,0.024782609,0.010438647,0.031822222,0.003835897,1661.178534,1047.636359,NA,NA,NA,1661.178534
HICOWS,42969,1,40-45,Ceanothus prostratus,Shrub,3,90,53,NA,NA,AMM,NA,14310,Shrub,6,0.035956245,0.037291667,0.017694159,0.053037037,0.004986667,0.022676112,0.024782609,0.010438647,0.031822222,0.003835897,514.5338707,324.495158,NA,NA,NA,514.5338707
HICOWS,42969,1,40-45,Ceanothus prostratus,Shrub,3,73,39,NA,NA,AMM,NA,8541,Shrub,6,0.035956245,0.037291667,0.017694159,0.053037037,0.004986667,0.022676112,0.024782609,0.010438647,0.031822222,0.003835897,307.1022914,193.6766697,NA,NA,NA,307.1022914
